finger,marker_id,u_px,v_px,u_undistorted_px,v_undistorted_px,x_camera_m,y_camera_m,z_camera_m,x_link_m,y_link_m,z_link_m,nx_link,ny_link,nz_link,distance_m,distortion_inverse,brown_reprojection_error_px,selected_model_reprojection_error_px,method,surface_error_m,mesh_reprojection_error_px,surface_link,triangle_id
index,M072,120.795,192.27,114.49931507822521,203.4624564292011,-0.0043380265,0.00782879,0.011310852,0.0021998354,-0.0035292355,0.027654089,0.46508935,-0.37058088,0.8039662,0.014423723,brown_exact,0.0,0.0,ray_hit,0.0,3.1776438e-14,right_indexdip_roll_rubber_link,1235
index,M073,316.061,192.761,461.51824897657355,266.6715181852877,0.0101538915,0.005265608,0.004476187,-0.0006248922,0.0109325405,0.020858783,0.051663253,0.9953181,0.08168713,0.012282686,monotonic_extrapolation,23.238742183478564,1.4492867906890083e-14,ray_hit,0.0,2.842171e-14,right_indexdip_roll_rubber_link,1342
index,M074,266.356,194.828,305.3702451246321,225.65384016186763,0.008953372,0.0071797203,0.008327739,0.00054130837,0.009744753,0.025002293,0.23424768,0.8808291,0.41142207,0.014179651,brown_exact,1.2539883659639926e-11,1.2539883659639926e-11,ray_hit,0.0,1.2574768e-11,right_indexdip_roll_rubber_link,1377
index,M075,220.852,195.382,231.13521256917997,210.2562986126688,0.005648525,0.0082778,0.011123194,0.001630909,0.0064516715,0.027814897,0.41475627,0.4202115,0.80709326,0.014971749,brown_exact,7.263863829320982e-15,7.263863829320982e-15,ray_hit,0.0,2.842171e-14,right_indexdip_roll_rubber_link,1571
index,M076,100.159,197.442,86.09752487830187,215.5553221452555,-0.0061211525,0.007998629,0.010192119,0.0013449556,-0.0053218557,0.026936006,0.30668205,-0.6136547,0.72758096,0.014329195,brown_exact,2.5965968727351454e-12,2.5965968727351454e-12,ray_hit,0.0,2.5882488e-12,right_indexdip_roll_rubber_link,891
index,M077,3.839,198.901,-202.80411582595391,304.19566501526026,-0.009437847,0.004919273,0.003360588,-0.00089844636,-0.008663381,0.019797795,-0.0583775,-0.98521936,0.16104303,0.011160903,monotonic_extrapolation,34.646012629088276,2.905545531728393e-14,ray_hit,0.0,2.7089442e-14,right_indexdip_roll_rubber_link,1109
index,M078,54.586,198.983,2.859219312111975,238.54483092216577,-0.00853013,0.006627817,0.006897536,0.0001870133,-0.0077436916,0.023569932,0.05156639,-0.9340496,0.35340104,0.012816671,brown_exact,3.3444442666762494e-12,3.3444442666762494e-12,ray_hit,0.0,3.3811085e-12,right_indexdip_roll_rubber_link,1168
index,M079,244.579,204.647,269.67979782848295,233.01646892597276,0.00768276,0.008795088,0.009575007,0.0001886186,0.008470193,0.02700994,0.30336356,0.6891159,0.65809566,0.0151016265,brown_exact,2.0010522119308872e-11,2.0010522119308872e-11,ray_hit,0.0,1.9992485e-11,right_indexdip_roll_rubber_link,1369
index,M080,160.41,205.776,159.75314413188187,219.69508974537501,-0.00044268605,0.009589205,0.011744305,0.0011383289,0.0003546845,0.029153751,0.39927438,-0.0880585,0.9125928,0.0151683055,brown_exact,1.4492867906890083e-14,1.4492867906890083e-14,ray_hit,0.0,0.0,right_indexdip_roll_rubber_link,1647
index,M081,179.625,206.032,181.97274154113933,220.51270962593026,0.0015477594,0.009639172,0.01171563,0.0010601549,0.0023443915,0.029165855,0.40998015,0.07183243,0.90926147,0.015250088,brown_exact,1.4492867906890083e-14,1.4492867906890083e-14,ray_hit,0.0,2.842171e-14,right_indexdip_roll_rubber_link,1563
index,M082,281.838,206.528,350.3344936807197,260.0945150484869,0.008314046,0.006598374,0.0058601312,-0.000669847,0.009092091,0.022779023,-0.9957316,0.061343327,0.06896085,0.012124481,monotonic_extrapolation,1.7474514190463935,1.36962010219181e-13,ray_hit,0.0,1.4210855e-13,right_indexdip_roll_rubber_link,3065
index,M083,141.537,206.763,137.63580660418026,222.33132452874568,-0.0023701498,0.0095932735,0.011465702,0.0009701376,-0.0015747423,0.028949358,0.39412498,-0.17522927,0.9021974,0.015136408,brown_exact,3.631931914660491e-15,3.631931914660491e-15,ray_hit,0.0,0.0,right_indexdip_roll_rubber_link,830
index,M084,78.767,207.44,47.74089127488017,240.9768196528875,-0.007502417,0.008222892,0.008394762,-8.65372e-06,-0.0067180656,0.02574983,0.13830741,-0.838619,0.5268674,0.013941817,brown_exact,3.488491542823012e-12,3.488491542823012e-12,ray_hit,0.0,3.5155713e-12,right_indexdip_roll_rubber_link,1018
index,M085,198.823,207.745,205.21778735448504,225.29013711273018,0.003529085,0.009790916,0.011393277,0.0007100117,0.0043219924,0.029027706,0.41593796,0.23848225,0.87756586,0.015431242,brown_exact,2.052067472307466e-14,2.052067472307466e-14,ray_hit,0.0,4.0194366e-14,right_indexdip_roll_rubber_link,1566
index,M086,122.55,209.139,113.69849312523748,229.0489580604895,-0.0042259847,0.009632603,0.010845653,0.0005465904,-0.0034353393,0.028514711,0.358421,-0.42302278,0.8322176,0.015108746,brown_exact,2.7491481169325337e-12,2.7491481169325337e-12,ray_hit,0.0,2.7538642e-12,right_indexdip_roll_rubber_link,802
index,M087,38.137,211.701,-56.36586021590551,283.596523352048,-0.008863997,0.006852856,0.0052471543,-0.0010803762,-0.008091494,0.022493538,-0.047137436,-0.96022433,0.2752223,0.012371932,monotonic_extrapolation,12.499222757533614,2.419514028302108e-12,ray_hit,0.0,2.4571222e-12,right_indexdip_roll_rubber_link,1118
index,M088,218.068,211.702,231.46831332610452,236.17400816889278,0.005437697,0.010044477,0.010654617,6.5550325e-06,0.006222995,0.02864817,0.33385804,0.36273724,0.87003475,0.015619889,brown_exact,1.2228851713074994e-11,1.2228851713074994e-11,ray_hit,0.0,1.2221797e-11,right_indexdip_roll_rubber_link,1360
index,M089,103.748,214.202,86.0557031882512,243.15896529565106,-0.0058518494,0.009701939,0.009738529,-0.00022754105,-0.005069802,0.027738038,0.2284648,-0.63004816,0.74218804,0.014940238,brown_exact,9.897392693360861e-13,9.897392693360861e-13,ray_hit,0.0,9.685299e-13,right_indexdip_roll_rubber_link,890
index,M090,258.688,214.786,301.2687350157717,260.15778381969744,0.0065852897,0.007106921,0.006309065,-0.0007286575,0.0073625846,0.0234529,-0.9957159,0.0605513,0.06988115,0.01156195,brown_exact,2.4786726479338893e-12,2.4786726479338893e-12,ray_hit,0.0,2.4914023e-12,right_indexdip_roll_rubber_link,3062
index,M091,64.54,219.313,8.83505410491,277.36070294767796,-0.008093207,0.008549979,0.0067951656,-0.0013151165,-0.007323236,0.024779443,0.011404688,-0.9187562,0.39466056,0.013593249,brown_exact,1.131086934051739e-11,1.131086934051739e-11,ray_hit,0.0,1.1329617e-11,right_indexdip_roll_rubber_link,1166
index,M092,238.709,219.832,266.57899198360207,259.5088871664245,0.0072485786,0.010439741,0.009308805,-0.0012072263,0.008020659,0.027912047,0.05462277,0.6954361,0.71650887,0.015753854,brown_exact,2.8985735813780165e-14,2.8985735813780165e-14,ray_hit,0.0,2.842171e-14,right_indexdip_roll_rubber_link,329
index,M093,160.6,222.774,159.62131912378075,248.43090745290448,-0.00042693072,0.011435554,0.011031488,-0.00071108394,0.0003501346,0.029858742,0.3139448,-0.086595796,0.9454839,0.015894901,brown_exact,1.3046425077889206e-13,1.3046425077889206e-13,ray_hit,0.0,1.1368684e-13,right_indexdip_roll_rubber_link,1650
index,M094,178.731,223.399,182.1592275486503,250.12809408734745,0.0013255749,0.0104194,0.009926739,-0.00071380375,0.002102716,0.02835782,-0.9957228,0.061289415,0.069136046,0.014452032,brown_exact,1.4492810777812391e-11,1.4492810777812391e-11,ray_hit,0.0,1.44952115e-11,right_indexdip_roll_rubber_link,3123
index,M095,142.57,223.736,136.9129592812612,251.6562423923251,-0.0022827855,0.011415359,0.01075565,-0.00086017523,-0.001507469,0.029640174,0.30735373,-0.18069437,0.9342822,0.015849466,brown_exact,7.747823037159928e-12,7.747823037159928e-12,ray_hit,0.0,7.755794e-12,right_indexdip_roll_rubber_link,1230
index,M096,84.812,223.801,50.0867085032603,271.2102110177859,-0.0071017505,0.009821167,0.008109102,-0.0013922021,-0.006332566,0.026606452,0.081948556,-0.8163754,0.5716779,0.014582446,brown_exact,5.971917294348072e-13,5.971917294348072e-13,ray_hit,0.0,5.534941e-13,right_indexdip_roll_rubber_link,1295
index,M097,296.325,224.149,423.6092523996424,328.8709841933345,0.008821486,0.006908039,0.004689365,-0.001688616,0.009588376,0.02211578,-0.9958125,0.06134349,0.067782775,0.012146182,monotonic_extrapolation,24.08891261583757,1.4492867906890083e-14,nearest_surface,0.0004783893,7.1424785,right_indexdip_roll_rubber_link,180
index,M098,197.3,225.753,206.5346350192611,257.345647060198,0.0033922752,0.011719873,0.010606992,-0.0012482698,0.0041636727,0.029733332,0.2507679,0.1781304,0.9515172,0.01616698,brown_exact,2.9705396879642052e-12,2.9705396879642052e-12,ray_hit,0.0,2.9864442e-12,right_indexdip_roll_rubber_link,320
index,M099,124.305,227.202,111.77741651121283,262.1437030647951,-0.003485152,0.009840779,0.008619598,-0.0011050708,-0.002712597,0.026999077,-0.9957534,0.061059255,0.06889808,0.013538267,brown_exact,1.5192582107750824e-11,1.5192582107750824e-11,ray_hit,0.0,1.5169527e-11,right_indexdip_roll_rubber_link,3103
index,M100,214.618,230.145,232.32790600760862,271.21283163276064,0.004689557,0.01084006,0.0092324205,-0.0015277988,0.0054579633,0.02812301,-0.99589497,0.0605082,0.06731986,0.014991212,brown_exact,6.8925007087739895e-12,6.8925007087739895e-12,nearest_surface,0.00021763363,2.2381332,right_indexdip_roll_rubber_link,215
index,M101,107.395,232.037,84.80978594079751,278.2898921377002,-0.005524095,0.01145114,0.009049691,-0.0019921255,-0.0047614025,0.02839588,0.08387903,-0.64737874,0.7575388,0.0156058045,brown_exact,1.621132128783716e-14,1.621132128783716e-14,ray_hit,0.0,1.4210855e-14,right_indexdip_roll_rubber_link,879
ring,M002,158.617,25.089,157.74122583145038,12.33541323191271,-0.00038386203,-0.0055839103,0.007233269,0.009388833,-0.0007429211,0.015666204,0.99498266,0.0033604414,0.09999086,0.009145905,brown_exact,1.4521282768960536e-14,1.4521282768960536e-14,ray_hit,0.0,2.842171e-14,right_ringdip_roll_rubber_link,736
ring,M003,197.788,26.563,203.13241632408116,12.404457683835318,0.002111248,-0.005543341,0.0071856393,0.009335643,0.0017523929,0.01565796,0.9950317,0.032823976,0.093992025,0.009317693,brown_exact,1.621132128783716e-14,1.621132128783716e-14,ray_hit,0.0,1.7763568e-14,right_ringdip_roll_rubber_link,745
ring,M004,120.017,27.718,112.02045904487514,12.25939792031788,-0.002902347,-0.005571158,0.007211311,0.009355751,-0.0032613047,0.01565842,0.9904794,-0.05412675,0.12657331,0.009563703,brown_exact,7.263863829320982e-15,7.263863829320982e-15,ray_hit,0.0,3.1974423e-14,right_ringdip_roll_rubber_link,932
ring,M005,233.017,31.523,248.83726909741023,12.359017919918188,0.004518717,-0.005423024,0.0070265066,0.009148266,0.0041605397,0.015620223,0.98855865,0.10702215,0.10629204,0.009959909,brown_exact,7.009541763466422e-12,7.009541763466422e-12,ray_hit,0.0,6.9734483e-12,right_ringdip_roll_rubber_link,632
ring,M006,85.175,33.106,63.52161724408646,11.009764398307581,-0.0054081134,-0.005471259,0.0069953213,0.009128113,-0.0057662814,0.015564771,0.970455,-0.21201764,0.11517676,0.010397927,brown_exact,6.124266665000091e-12,6.124266665000091e-12,ray_hit,0.0,6.143352e-12,right_ringdip_roll_rubber_link,1102
ring,M007,264.338,37.563,300.319976674225,9.782481562766037,0.0068022627,-0.0051944517,0.006562523,0.008676006,0.006445771,0.015428399,0.9280249,0.34976944,0.12818417,0.010785166,brown_exact,3.4552954252264433e-12,3.4552954252264433e-12,ray_hit,0.0,3.4576795e-12,right_ringdip_roll_rubber_link,663
ring,M008,53.956,39.67,6.271610611928253,7.425865739809865,-0.0075829364,-0.005071008,0.006263709,0.008333412,-0.007938306,0.015288959,0.81766427,-0.5605619,0.13113163,0.011065718,brown_exact,7.0273815276087156e-12,7.0273815276087156e-12,ray_hit,0.0,7.0427652e-12,right_ringdip_roll_rubber_link,1213
ring,M009,294.568,45.281,370.5212492545446,4.53757904141581,0.008649145,-0.0045731184,0.005498445,0.0075087724,0.008296796,0.015053481,0.634468,0.76185006,0.13051759,0.011222924,monotonic_extrapolation,0.7591844285019974,1.4527727658641964e-14,ray_hit,0.0,7.1054274e-15,right_ringdip_roll_rubber_link,282
ring,M010,24.519,47.86,-75.68365652125692,-0.24120429297575186,-0.00897453,-0.0042422833,0.004885628,0.006790482,-0.009324448,0.014819493,0.476606,-0.87578696,0.07644578,0.011063838,monotonic_extrapolation,8.912501118599508,4.4768104349687795e-13,ray_hit,0.0,4.3783502e-13,right_ringdip_roll_rubber_link,1185
ring,M011,159.08,64.465,158.86724047538155,62.59839159634845,-0.00039651312,-0.003450575,0.008917653,0.008930698,-0.0007539511,0.01834546,0.9725471,0.012417134,0.23237464,0.009570174,brown_exact,1.3051479479633857e-13,1.3051479479633857e-13,ray_hit,0.0,1.4210855e-13,right_ringdip_roll_rubber_link,967
ring,M012,193.744,65.408,195.1817203698814,63.000197262803965,0.0020679515,-0.0034060767,0.008873236,0.00887663,0.0017107204,0.018342232,0.9742557,0.03955934,0.22194801,0.009726875,brown_exact,7.845693371714471e-13,7.845693371714471e-13,ray_hit,0.0,7.445457e-13,right_ringdip_roll_rubber_link,974
ring,M013,124.554,66.114,122.07660631820181,63.15953979333001,-0.0029091097,-0.0034185052,0.008934024,0.008908932,-0.0032664863,0.018379087,0.97318125,-0.047158595,0.22515388,0.009998294,brown_exact,4.3770567477160327e-13,4.3770567477160327e-13,ray_hit,0.0,4.196415e-13,right_ringdip_roll_rubber_link,763
ring,M014,226.019,68.296,232.0121851958881,63.82012823357675,0.0044966703,-0.0032998838,0.008739597,0.008716884,0.0041400194,0.018313989,0.9589956,0.15651363,0.23628585,0.01036773,brown_exact,5.234182571308814e-14,5.234182571308814e-14,ray_hit,0.0,5.8592854e-14,right_ringdip_roll_rubber_link,671
ring,M015,93.259,69.693,84.47140157555215,64.23310687656416,-0.005351057,-0.0032683557,0.008729236,0.008651676,-0.0057075387,0.018327389,0.94325775,-0.21981183,0.24889277,0.010747815,brown_exact,3.2165178607611845e-12,3.2165178607611845e-12,ray_hit,0.0,3.2191272e-12,right_ringdip_roll_rubber_link,1270
ring,M016,255.285,72.8,272.34910252941575,65.00100831146722,0.0067699975,-0.0030323742,0.008228243,0.008183955,0.006415247,0.01811302,0.8636779,0.4458682,0.23507866,0.011078455,brown_exact,7.246433953445041e-15,7.246433953445041e-15,ray_hit,0.0,3.1776438e-14,right_ringdip_roll_rubber_link,562
ring,M017,63.793,73.911,39.671506796676724,64.27025375132686,-0.007519896,-0.0029448522,0.007871194,0.00782942,-0.007873481,0.017906269,0.78859985,-0.5817922,0.19906832,0.011277264,brown_exact,1.161225189146201e-11,1.161225189146201e-11,ray_hit,0.0,1.1644737e-11,right_ringdip_roll_rubber_link,1067
ring,M018,284.847,77.724,327.71366153222084,64.61260120718703,0.008586843,-0.0025605087,0.006892208,0.0069456925,0.008236485,0.017435992,0.5623374,0.80143976,0.20364416,0.011304539,brown_exact,0.0,0.0,ray_hit,0.0,5.684342e-14,right_ringdip_roll_rubber_link,478
ring,M019,32.809,78.823,-27.385313256169212,62.47645833566268,-0.008979855,-0.0023729217,0.006117801,0.0062259156,-0.009327775,0.016986066,0.4398931,-0.88921005,0.12569618,0.011121872,brown_exact,3.199272725464767e-12,3.199272725464767e-12,ray_hit,0.0,3.2413523e-12,right_ringdip_roll_rubber_link,1133
ring,M020,314.42,82.268,414.0913180674457,60.39808117427691,0.009578649,-0.0020292893,0.0050255684,0.005305332,0.009234102,0.016404392,0.2742302,0.9474024,0.16500442,0.0110056745,monotonic_extrapolation,6.467283092980084,3.623216976722521e-15,ray_hit,0.0,5.684342e-14,right_ringdip_roll_rubber_link,1444
ring,M021,1.338,86.467,-148.498992669785,59.67231123500691,-0.009715977,-0.0016617718,0.0040595103,0.004317487,-0.010057149,0.015932461,0.21284808,-0.9744594,0.0715861,0.010660268,monotonic_extrapolation,19.190753374715527,2.1302254979899589e-13,ray_hit,0.0,1.6705547e-13,right_ringdip_roll_rubber_link,1310
ring,M022,159.385,98.764,159.36530867761368,98.70814454952729,-0.0004216735,-0.0011441625,0.010371344,0.008189532,-0.0007764889,0.020969113,0.95081776,0.0075566173,0.3096587,0.010442782,brown_exact,0.0,0.0,ray_hit,0.0,1.4210855e-14,right_ringdip_roll_rubber_link,854
ring,M023,190.355,99.304,190.67723115409072,99.1196095191041,0.002051561,-0.0011068796,0.010328493,0.008141903,0.0016969295,0.02096222,0.94416803,0.045247123,0.32634243,0.010588288,brown_exact,1.4527727658641964e-14,1.4527727658641964e-14,ray_hit,0.0,1.4210855e-14,right_ringdip_roll_rubber_link,510
ring,M024,128.993,99.93,128.22126169498836,99.62640151128981,-0.002888923,-0.0010707661,0.010367071,0.008123402,-0.00324352,0.021015054,0.9294961,-0.06405052,0.36322787,0.010815201,brown_exact,1.0919865976511855e-13,1.0919865976511855e-13,ray_hit,0.0,1.1368684e-13,right_ringdip_roll_rubber_link,957
ring,M025,218.732,101.118,221.283610556109,100.50825310185215,0.004387173,-0.0009791118,0.010143093,0.007931159,0.004033302,0.020909952,0.9220926,0.1717096,0.34678677,0.011094516,brown_exact,2.1791591487962947e-14,2.1791591487962947e-14,ray_hit,0.0,1.4210855e-14,right_ringdip_roll_rubber_link,570
ring,M026,100.677,101.911,96.35967386627098,101.09315689757636,-0.005260083,-0.00092728954,0.010073841,0.00781217,-0.0056135934,0.02089317,0.8968445,-0.2544096,0.3618642,0.011402219,brown_exact,2.209074830870764e-14,2.209074830870764e-14,ray_hit,0.0,2.0097183e-14,right_ringdip_roll_rubber_link,778
ring,M027,245.641,103.28,254.84773345963492,102.04881645785896,0.0065556113,-0.00080613047,0.009514283,0.007389502,0.0062036705,0.020558447,0.8203792,0.42182195,0.3860624,0.011582205,brown_exact,3.3539260516488443e-13,3.3539260516488443e-13,ray_hit,0.0,2.842171e-13,right_ringdip_roll_rubber_link,590
ring,M028,73.47,104.357,59.578009364508844,102.86709673992318,-0.0073360037,-0.00071657513,0.009132996,0.0070186458,-0.0076867193,0.020335043,0.6965021,-0.6094654,0.37873045,0.011736356,brown_exact,1.464024577111919e-14,1.464024577111919e-14,ray_hit,0.0,1.4210855e-14,right_ringdip_roll_rubber_link,1036
ring,M029,273.662,108.135,299.8281016359259,106.66161936873736,0.008377464,-0.00040065072,0.008111624,0.006156003,0.0080299,0.019787483,0.5259088,0.8103194,0.25846136,0.011667942,brown_exact,2.6172490804394793e-13,2.6172490804394793e-13,ray_hit,0.0,2.2737368e-13,right_ringdip_roll_rubber_link,1617
ring,M030,43.175,109.412,3.598290720564421,107.78599842375708,-0.008914185,-0.00029528636,0.007241157,0.005434016,-0.009259302,0.019211154,0.4286945,-0.8719937,0.23632179,0.0114884395,brown_exact,5.815501649112981e-14,5.815501649112981e-14,ray_hit,0.0,5.8592854e-14,right_ringdip_roll_rubber_link,1058
ring,M031,302.383,113.968,365.97145733942284,113.63821414275544,0.009433293,2.4848156e-05,0.0061324965,0.0045191543,0.009091527,0.01860155,0.25046477,0.94353193,0.21682918,0.0112514505,brown_exact,3.399636098455872e-12,3.399636098455872e-12,ray_hit,0.0,3.353882e-12,right_ringdip_roll_rubber_link,1430
ring,M032,14.841,118.514,-77.20101012604428,120.67267270809344,-0.009656652,0.0003026738,0.00522399,0.0036371944,-0.009995416,0.018112363,0.19316496,-0.97505796,0.109312534,0.010983287,monotonic_extrapolation,3.187592945097954,0.0,ray_hit,0.0,3.7303494e-14,right_ringdip_roll_rubber_link,1308
ring,M033,186.886,127.893,187.10316160041992,128.0288839861961,0.0019549134,0.001304182,0.0114110345,0.0070743533,0.001604059,0.023380104,0.88588655,0.0786869,0.45717984,0.011650506,brown_exact,3.631931914660491e-15,3.631931914660491e-15,ray_hit,0.0,1.4210855e-14,right_ringdip_roll_rubber_link,601
ring,M034,159.826,128.0,159.8107076014275,128.0433942254088,-0.00042810777,0.0013146743,0.011491662,0.007112078,-0.00077911053,0.023447039,0.8884758,-0.005142762,0.4588947,0.0115745375,brown_exact,2.026415160979645e-15,2.026415160979645e-15,ray_hit,0.0,0.0,right_ringdip_roll_rubber_link,848
ring,M035,132.692,128.52,132.11596595040098,128.78078992489455,-0.0028380235,0.0013688579,0.011402279,0.0070034736,-0.003188657,0.023416879,0.86277795,-0.08079677,0.49908528,0.011829629,brown_exact,9.428049086571002e-13,9.428049086571002e-13,ray_hit,0.0,9.417841e-13,right_ringdip_roll_rubber_link,689
ring,M036,212.563,128.651,214.36553254626543,129.20190513128563,0.0042211674,0.0013706327,0.011118298,0.006837099,0.0038711668,0.023207042,0.8471628,0.20350985,0.4908146,0.011971359,brown_exact,1.106074950286144e-12,1.106074950286144e-12,ray_hit,0.0,1.1243651e-12,right_ringdip_roll_rubber_link,491
ring,M037,107.485,129.564,104.3624320460226,130.41065214418342,-0.0050696908,0.0014575444,0.010997282,0.006658657,-0.005419118,0.023175277,0.79961205,-0.30674303,0.51626474,0.012196984,brown_exact,2.1791591487962947e-14,2.1791591487962947e-14,ray_hit,0.0,1.4210855e-14,right_ringdip_roll_rubber_link,914
ring,M038,237.167,130.788,243.75847722404487,132.30804443977559,0.0062989728,0.0015330572,0.0104238745,0.006259058,0.0059510306,0.022799715,0.7560123,0.41640532,0.50502676,0.0122753605,brown_exact,5.000940574640342e-12,5.000940574640342e-12,ray_hit,0.0,5.0094824e-12,right_ringdip_roll_rubber_link,1624
ring,M039,82.513,132.032,72.44956658873717,134.2248631392158,-0.0070892936,0.0016268562,0.010057503,0.0058968114,-0.0074360375,0.022590237,0.66008204,-0.5827014,0.4740789,0.012412015,brown_exact,8.746705756051124e-14,8.746705756051124e-14,ray_hit,0.0,8.987734e-14,right_ringdip_roll_rubber_link,1282
ring,M040,264.476,135.653,284.42453469739223,139.94014297557638,0.008177043,0.0018367015,0.008936101,0.0050444733,0.007833411,0.021897357,0.4913472,0.80032426,0.34359723,0.01225118,brown_exact,1.2494127403151949e-11,1.2494127403151949e-11,ray_hit,0.0,1.2451986e-11,right_ringdip_roll_rubber_link,1549
ring,M041,52.877,137.663,22.386202210036913,144.024655479637,-0.008795205,0.0019154067,0.008087804,0.0043582628,-0.009136515,0.021319663,0.41232193,-0.8525957,0.3210471,0.012101115,brown_exact,9.674381628084695e-12,9.674381628084695e-12,ray_hit,0.0,9.631e-12,right_ringdip_roll_rubber_link,1083
ring,M042,291.589,144.15,341.29426095400527,155.75042584286578,0.0092707975,0.0022437638,0.0068689818,0.003362576,0.008933124,0.0206337,0.23940389,0.92864573,0.28337762,0.011754364,brown_exact,1.0671604988457353e-11,1.0671604988457353e-11,ray_hit,0.0,1.0663293e-11,right_ringdip_roll_rubber_link,1546
ring,M043,29.014,147.47,-36.51322717893464,163.27470885401684,-0.009528021,0.0023813616,0.0061967634,0.0027439685,-0.009863624,0.020226259,0.177703,-0.9709137,0.16046251,0.011612664,brown_exact,1.3924129939912461e-11,1.3924129939912461e-11,ray_hit,0.0,1.3946139e-11,right_ringdip_roll_rubber_link,1306
ring,M044,184.192,151.951,184.71624851638038,152.97195913783412,0.0018433081,0.0036771467,0.0120417215,0.0057326844,0.0014972007,0.025436725,0.76896316,0.07241422,0.63517857,0.012724868,brown_exact,2.2040602868512912e-14,2.2040602868512912e-14,ray_hit,0.0,2.842171e-14,right_ringdip_roll_rubber_link,1634
ring,M045,159.986,152.091,159.8834609831431,152.91383813362313,-0.00044521035,0.0036992533,0.012131804,0.0057684407,-0.00079145853,0.025518458,0.77175224,-0.021057738,0.6355746,0.012691074,brown_exact,7.246433953445041e-15,7.246433953445041e-15,ray_hit,0.0,0.0,right_ringdip_roll_rubber_link,841
ring,M046,136.136,152.394,135.15386085899164,153.71140077738738,-0.0027055333,0.0037286973,0.011988159,0.0056424383,-0.0030513497,0.02543142,0.7515324,-0.1492514,0.64259094,0.01284286,brown_exact,4.4262011570248025e-14,4.4262011570248025e-14,ray_hit,0.0,4.0194366e-14,right_ringdip_roll_rubber_link,828
ring,M047,207.29,152.573,209.45424735289816,154.53162756489067,0.004000775,0.003710628,0.0116938315,0.0054826364,0.0036555661,0.025200617,0.7401139,0.19984505,0.64210075,0.012904288,brown_exact,4.870411772825586e-14,4.870411772825586e-14,ray_hit,0.0,4.0194366e-14,right_ringdip_roll_rubber_link,1511
ring,M048,312.022,153.095,406.0390774747739,177.37144570880002,0.00969387,0.0025872728,0.0052557047,0.002029235,0.009360918,0.019664759,0.12031284,0.97182876,0.20266648,0.011326409,monotonic_extrapolation,5.244170994262152,0.0,ray_hit,0.0,2.842171e-14,right_ringdip_roll_rubber_link,1544
ring,M049,113.203,153.339,109.77795715461102,155.94964632728352,-0.004842243,0.0037871364,0.011539896,0.0052914806,-0.005186831,0.025137428,0.7376393,-0.28238866,0.6133065,0.013075126,brown_exact,3.62879694812131e-14,3.62879694812131e-14,ray_hit,0.0,4.0194366e-14,right_ringdip_roll_rubber_link,883
ring,M050,227.871,154.222,233.70591348178465,157.93034226967217,0.005838436,0.0038005335,0.011068953,0.005004172,0.0054949317,0.024796437,0.7080012,0.38140863,0.59435827,0.013078727,brown_exact,8.749575644910456e-12,8.749575644910456e-12,ray_hit,0.0,8.74105e-12,right_ringdip_roll_rubber_link,1514
ring,M051,88.41,154.834,78.41394564475583,160.16473573837624,-0.006929934,0.0037889138,0.010511117,0.0045943283,-0.0072720684,0.024374139,0.5919604,-0.57945037,0.5601966,0.013147754,brown_exact,1.4527727658641964e-14,1.4527727658641964e-14,ray_hit,0.0,0.0,right_ringdip_roll_rubber_link,910
ring,M052,8.07,156.659,-118.91427666968602,190.02773457385945,-0.009865519,0.00268218,0.004551992,0.0014185832,-0.010196433,0.019205347,0.08757923,-0.99152094,0.09600041,0.01119121,monotonic_extrapolation,15.31197566350947,5.856098308447677e-14,ray_hit,0.0,6.9980344e-14,right_ringdip_roll_rubber_link,1156
ring,M053,255.711,160.912,274.0076959509041,170.30140743654053,0.007889631,0.0041374047,0.0094435625,0.003673419,0.007550848,0.023814054,0.39502585,0.7781787,0.48825452,0.012982499,brown_exact,1.346063085556048e-11,1.346063085556048e-11,ray_hit,0.0,1.34612425e-11,right_ringdip_roll_rubber_link,1452
ring,M054,61.788,163.898,33.77295889355665,177.38634756355927,-0.008611332,0.004238268,0.008607488,0.0029805899,-0.008947765,0.023260271,0.2915064,-0.8886167,0.3540966,0.012892121,brown_exact,9.750067788532476e-12,9.750067788532476e-12,ray_hit,0.0,9.774755e-12,right_ringdip_roll_rubber_link,1007
ring,M055,280.575,169.573,323.9379575223836,190.18362835255385,0.009012067,0.0043721143,0.007405012,0.0021388133,0.008678721,0.022456288,0.18454404,0.94753546,0.26099822,0.0124566015,brown_exact,1.0399175890730302e-13,1.0399175890730302e-13,ray_hit,0.0,6.3552875e-14,right_ringdip_roll_rubber_link,1412
ring,M056,160.092,171.974,159.84933391413733,175.00521449192405,-0.00045496767,0.0058369124,0.012310202,0.00429932,-0.00079601724,0.027081523,0.6749592,-0.030873444,0.73720884,0.013631494,brown_exact,7.246433953445041e-15,7.246433953445041e-15,ray_hit,0.0,0.0,right_ringdip_roll_rubber_link,1502
ring,M057,182.108,172.349,183.11389694570374,175.72211866517026,0.0017213235,0.00586249,0.012222578,0.0042293784,0.0013805351,0.027033526,0.6720076,0.0862662,0.7355025,0.013664668,brown_exact,1.026033736153733e-14,1.026033736153733e-14,ray_hit,0.0,0.0,right_ringdip_roll_rubber_link,1491
